Timestamp,Class,Archetype,Rank,Link,Class1,Archetype1,First1,Result1,Class2,Archetype2,First2,Result2,Class3,Archetype3,First3,Result3,Class4,Archetype4,First4,Result4,Class5,Archetype5,First5,Result5,Wins,First
8/31/2018 12:05:51,Bloodcraft,Aggro,B,,Shadowcraft,Arcus,2.0,1.0,Havencraft,Tenko,2.0,1.0,Havencraft,Lion,2.0,1.0,Dragoncraft,Ramp,1.0,1.0,Swordcraft,Midrange,1.0,1.0,5.0,0.0
8/31/2018 13:23:28,Havencraft,Tenko,Master,http://sv.bagoum.com/db/DSs,Havencraft,Lion,1.0,1.0,Runecraft,Spellboost,1.0,1.0,Portalcraft,Puppet,2.0,0.0,Portalcraft,Puppet,2.0,1.0,Swordcraft,Aggro,1.0,1.0,4.0,0.0
8/31/2018 15:31:19,Shadowcraft,Arcus,Master,,Runecraft,Spellboost,,1.0,Runecraft,Dirt,,1.0,Havencraft,Tenko,,1.0,Portalcraft,Puppet,,1.0,Portalcraft,Puppet,,1.0,5.0,0.0
8/31/2018 15:56:51,Portalcraft,Artifact,A,,Portalcraft,Puppet,,0.0,Bloodcraft,Jormungand,,1.0,Havencraft,Tenko,,1.0,Havencraft,Tenko,,1.0,Runecraft,Spellboost,,0.0,3.0,0.0
8/31/2018 16:11:54,Runecraft,Spellboost,C,,Portalcraft,Puppet,1.0,0.0,Runecraft,Mysteria,1.0,1.0,Dragoncraft,Aggro,1.0,1.0,Dragoncraft,Ramp,1.0,0.0,Portalcraft,Puppet,2.0,1.0,3.0,0.0
8/31/2018 18:24:03,Portalcraft,Puppet,A,,Havencraft,Lion,2.0,1.0,Runecraft,Spellboost,2.0,1.0,Portalcraft,Puppet,1.0,0.0,Swordcraft,Aggro,2.0,1.0,Swordcraft,Aggro,1.0,1.0,4.0,0.0
8/31/2018 19:55:01,Swordcraft,Aggro,A,,Havencraft,Lion,2.0,1.0,Runecraft,Spellboost,2.0,1.0,Swordcraft,Midrange,2.0,0.0,Portalcraft,Puppet,1.0,1.0,Portalcraft,Artifact,1.0,0.0,3.0,0.0
8/31/2018 22:59:42,Portalcraft,Puppet,Master,,Havencraft,Lion,1.0,1.0,Portalcraft,Puppet,2.0,1.0,Runecraft,Spellboost,1.0,0.0,Dragoncraft,Jabberwock,1.0,0.0,Runecraft,Spellboost,2.0,0.0,2.0,0.0
8/31/2018 23:06:30,Havencraft,Neutral,Master,https://sv.bagoum.com/deckbuilder#NiwyOjEwMDAxMTAxMCwzOjEwODAzMTAyMCwyOjEwOTAzMTAxMCwzOjEwODcxMzAxMCwzOjEwNjAyMTAyMCwyOjEwNzAzMTAyMCwzOjEwOTAxMTAyMCwxOjEwODA0NDAxMCwyOjEwODczMzAxMCwxOjEwNTAxMTAzMCwyOjEwNTAzMTAzMCwzOjEwMDcyMzAxMCwzOjEwNTcyMzAxMCwzOjEwNTcyMTAyMCwxOjEwNjczMTAyMCwxOjEwOTA0MTAxMCwzOjEwNTc0MTAyMCwyOjEwOTc0MTAzMA==,Portalcraft,Puppet,2.0,1.0,Portalcraft,Puppet,2.0,1.0,Portalcraft,Puppet,1.0,1.0,Dragoncraft,Ramp,1.0,1.0,Shadowcraft,Arcus,2.0,0.0,4.0,0.0
8/31/2018 23:33:02,Portalcraft,Puppet,Grand Master,,Swordcraft,Midrange,,1.0,Portalcraft,Puppet,2.0,1.0,Runecraft,Spellboost,2.0,1.0,Portalcraft,Puppet,1.0,1.0,Runecraft,,1.0,1.0,5.0,0.0
